L1_mm,L3_mm,L4_mm,theta1_deg,theta2_deg,mu,CL,CT,CL_CT,BF
37.400669767783995,139.84597819542194,153.50532618398444,30.864304731014958,152.63964326432045,0.15321179960113201,0.4321825056155749,0.2723358560612376,1.586946764433377,0.7045183616768125
43.07170571385117,140.49601591455837,157.46767359258033,29.109384608188016,153.367879683586,0.12529629136617842,0.3291926889315143,0.22882720934678305,1.4386081527246588,0.5580198982782973
42.433968928426616,141.63793714215365,155.57625815956592,22.37148235827253,143.8069613794884,0.2348463782788867,0.7484860040471961,0.38508906677961985,1.9436698380105981,1.133575070826816
38.54546103117924,138.90876080218524,158.49763337637003,37.38507971439513,148.84366862473152,0.2998631526720511,1.0964714744569632,0.44065427502449767,2.4882805786827014,1.537125749481461
44.69933441143045,138.31702783168123,155.18853826755807,25.28350671619087,141.6337933065215,0.3922496448234601,1.758592888664541,0.5423289947289269,3.2426680220989126,2.300921883393468
40.810790295275126,138.44917234138632,160.10715279917662,19.91692773209616,139.5976901987267,0.08324259819428226,0.19761881445511992,0.1592345569045018,1.241054820616849,0.3568533713596217
36.899446045908356,141.74412679264532,153.78946618067374,22.28817712367778,148.46638570946402,0.2857622293401088,1.07169207864602,0.4491900816788341,2.385832017128704,1.5208821603248541
42.26682008903048,142.6724773688149,153.72124995057766,21.502977367463558,153.25913049875976,0.3467364755566412,1.5623472447496705,0.5132747269347793,3.0438811084267443,2.0756219716844497
40.047632551288956,142.08375306212085,154.74428767348257,28.211674751485937,144.63901491760146,0.14716923505153917,0.39941220457379134,0.26352789072547456,1.5156354170871114,0.6629400952992659
41.39476247051282,138.6044916404855,161.3416654144621,36.698960762670694,145.08150316261964,0.28271531040044706,0.9446032768285997,0.4199368291724418,2.249393744983273,1.3645401060010416
43.05156425048402,141.41548673428036,153.46020429319412,34.60395948239453,147.68441044918458,0.12677513085340159,0.33077453892424336,0.22881997009456986,1.4455667430929928,0.5595945090188132
42.30221003645422,142.12932723895793,157.44463931964052,18.98971554259619,138.64284855711756,0.11388802022204228,0.28822336755528366,0.2137836036964057,1.3482014643395661,0.5020069712516894
35.496149105038995,142.16680218364382,158.447335366825,33.19720463178092,151.69044245451954,0.2864540887209918,1.0530159727497124,0.4380470744328772,2.4038876965746474,1.4910630471825896
43.907674300594714,139.48816244094942,155.30633607550175,21.753450088711748,148.05241071840547,0.2433099898290904,0.7989137457036202,0.39319483482550893,2.031852086912994,1.1921085805291292
39.89703123525429,139.94025571036642,159.33083651980462,34.710381791434,144.4534327758999,0.2388125978235595,0.740048393475448,0.3756314694063423,1.970144819455728,1.1156798628817903
36.041514395112266,139.2867370632972,158.27195608172053,32.549345554478684,137.98734164741464,0.2668991455350362,0.8589373620037976,0.41104644024706594,2.08963581216643,1.2699838022508634
37.6126510683769,138.34398797703437,160.82305201871182,27.94278561863348,137.65735794325397,0.14743496709081036,0.37827561971395873,0.257738234383924,1.4676736675028337,0.6360138540978828
36.0890490425177,142.35637142185865,160.21915506781176,34.66128120354598,141.35725184139923,0.17671439191393185,0.4856159791277237,0.2995903056596047,1.6209335547709005,0.7852062847873285
42.90199115823915,141.62203158997767,156.53217375895372,24.06409770322034,148.70107945874366,0.12061131582615629,0.31494857481838245,0.22403101030914793,1.405825802346623,0.5389795851275304
35.29409924104642,139.22452475401218,160.75383834299976,24.496574173918145,154.64870098777055,0.32314964932008816,1.3047114038744383,0.4818274141561057,2.7078397067953652,1.786538818030544
37.165340148470186,139.90738684112245,153.57236076609993,27.28401510566976,135.6901569356885,0.3297901422954671,1.2498126909565859,0.4881916841388504,2.560085989914398,1.7380043750954361
36.470687637643096,139.9944013320575,154.258828964341,27.558245819761787,143.0668427342992,0.1282534870947234,0.336122667905796,0.2344065939365643,1.433930088147428,0.5705292618423603
36.352256785838584,141.33664384293346,158.8866636224167,37.56203266905277,145.94474935705858,0.15665531277068145,0.4221442650533515,0.27029555819244755,1.5617876515484184,0.6924398232457991
41.55635807982228,142.82342780009898,161.96842388351374,33.297044332549156,142.58127745073247,0.35154673358698046,1.3712273344589971,0.5004650337620145,2.7399063709834626,1.8716923682210116
43.86616680177222,139.54135157145663,160.52447006934747,37.36127720026323,147.7043939701218,0.1933322206525564,0.5461970233377365,0.31536980544426857,1.7319255487008225,0.8615668287820051
44.136236405265194,140.99006684227538,153.01282239763995,22.460976106799922,146.67763042845567,0.25025231321228325,0.842323803510463,0.40349726470722735,2.087557654502671,1.2458210682176905
39.55362926116009,138.96439039160833,154.9441174200003,24.36627807269789,153.97975394628222,0.3186409887133554,1.3085489649663058,0.47685984737728054,2.744095507649257,1.7854088123435863
44.631746004888036,141.04852320487328,152.855414519182,24.231153717458643,151.55396145217114,0.19282854533656957,0.5868287669202196,0.33047490463627005,1.775713552489257,0.9173036715564896
39.102187059645686,142.69944705794504,157.93002965342163,26.142415999513844,135.05432183124273,0.3241070861971187,1.1753412108369141,0.4859992866431664,2.4184011029215378,1.6613404974800805
41.31893580468129,141.12000447634765,153.75334315263893,36.566997499688824,154.3181911854603,0.11338603831038618,0.2949095391091798,0.20925049498513654,1.4093612496836758,0.5041600340943163
44.74971000496795,139.6537958597098,157.69856978124832,24.744464641186156,140.17603591545574,0.21068127662050418,0.6135852126392155,0.3476432708233247,1.7649851561517633,0.9612284834625402
44.393437309606725,142.60981918644754,161.44994570165872,20.278966841659713,151.32788149644705,0.07981948136619921,0.1948129233784144,0.1563831913894556,1.2457408091465128,0.35119611476787005
37.32761447179372,138.7207529557854,153.77942768059847,23.443980722927165,143.14144409139655,0.3734797620603135,1.6778158943762356,0.5323344898146413,3.1518076068309058,2.210150384190877
37.72301879216021,142.28581009890672,156.23959848700454,25.83596435778562,141.65750152641388,0.39597341415343246,1.843741185603752,0.5559009701257315,3.3166720057832277,2.3996421557294836
41.52254811871671,141.79184994077713,155.62148868900238,26.47689574015118,138.12530757816128,0.1843324354781959,0.5188416443637557,0.31549632366876607,1.6445251669825423,0.8343379680325218
38.377292412486824,142.2814504765136,157.670197952151,25.24776912788046,147.99890999370018,0.06798429186052538,0.16341818890296006,0.13511168865933934,1.2095044516465976,0.29852987756229943
42.2395764944842,140.90057927144318,157.45290421714898,24.93653744307155,147.7781655798835,0.21758576336989188,0.6712896349613329,0.3602263218834469,1.8635218866058658,1.0315159568447798
36.71019972820446,138.38270719678772,158.2421591905166,28.507271833157844,144.46855173700084,0.2700992044108672,0.9083585523129163,0.41795925655000105,2.173318422974676,1.3263178088629173
39.76053975546442,140.27849328683743,159.5142198278419,22.966004481108218,147.3870153368951,0.2495207919566066,0.8162265261732866,0.40073802950508663,2.036808253964143,1.2169645556783732
44.5585156101008,139.38245823630777,159.7759596560926,21.59051662541035,143.31761564947604,0.25470306688654454,0.8137451118115895,0.4042025331938084,2.013211311126079,1.2179476450053979
39.717219244542186,141.1684764769812,153.7657209678632,31.307780249059267,141.46730741765163,0.15030586618619507,0.4039596622298707,0.2651446540981799,1.5235444350323928,0.6691043163280506
42.96591216890572,141.58891185736653,160.70411693751592,23.653659181773655,135.41927880331446,0.18915355998454514,0.5201668102716042,0.3212612854688116,1.6191394164178008,0.8414280957404158
43.2052586732491,141.79887203565897,158.7542754206688,31.128684561991363,137.0259599563778,0.09457321803122959,0.2240098572352946,0.17525601859370715,1.2781863871654677,0.39926587582900175
38.36347566943479,139.2184189292409,161.16212567778015,18.169017112328007,148.2713716360964,0.12293089563167064,0.3197779324867624,0.22815871310243382,1.4015591521293134,0.5479366455891962
39.6963934266555,141.25243630377696,158.2326329431152,25.022271942265526,153.9015788560541,0.37077372847618595,1.7311736819960784,0.5297120099517905,3.268141271997276,2.260885691947869
35.4347972488526,140.5460006479462,161.11685549308257,19.163252352753098,143.01011716706967,0.19835945014648265,0.5808421952256426,0.3393303953876936,1.711730523173486,0.9201725906133362
35.30927940852927,140.4457900339448,153.38944432083093,23.554387771277327,151.95331739918998,0.16263945194418294,0.4749559866609272,0.2917962005150744,1.6276976390458198,0.7667521871760016
38.91686106630198,140.8362865371664,158.3698531715644,20.823456531509585,150.5228690395285,0.317969708449383,1.257173664080964,0.4816265475474785,2.6102665446551874,1.7388002116284427
36.838463871009395,138.32199579796028,155.72880327444136,26.052701612778435,146.320831416382,0.13190158743459574,0.34827179911021217,0.23956921133688633,1.4537418943224152,0.5878410104470985
40.842278951086456,141.8034451924504,159.98312334950833,34.12589187269032,154.1322431660967,0.29232568897789485,1.0789989314702142,0.4403850237448056,2.4501263060559313,1.51938395521502
43.51989272355024,139.008954711707,157.47474911697032,18.276724973914835,148.95668186264248,0.3808072934983074,1.7499464502588022,0.5410612098103427,3.2342855457559194,2.2910076600691447
36.500108669973166,142.33222015285986,155.53160930269118,24.960193566713475,151.03716808222862,0.350143114035361,1.5619609009811204,0.5141437488583953,3.0379848134870806,2.0761046498395155
38.46607427284158,143.07959975358176,156.58244669827207,29.91132441945355,148.9706134613162,0.3113972644591654,1.2116474438202012,0.46864491735125285,2.585427471759098,1.680292361171454
38.988190733477694,142.1704644818892,153.58955350911026,24.395342954301128,136.1941588133937,0.15237843086015945,0.4115882759753239,0.2732626437007925,1.5062003001990651,0.6848509196761163
39.51413554826985,139.06753355012074,156.44915884665443,26.575126650918886,137.08312823230474,0.22652684395483258,0.6788694045616973,0.36807746100578703,1.844365592793045,1.0469468655674843
37.663508509498655,142.21664898372325,159.3423709698096,19.63883783036557,143.53266783230134,0.14571116539765844,0.39373605085551044,0.26521033350976386,1.484618060106677,0.6589463843652743
37.026615435167024,139.96577760563358,161.61517427491412,28.944627448210813,141.9429596896624,0.29797332298098383,1.0307984519108795,0.4489609198558292,2.295964762906069,1.4797593717667086
40.42090447756129,142.20206438029732,152.93149725701167,24.33318818408817,141.61002366082937,0.1415140061356484,0.3820745622868835,0.2575328499759763,1.4835954416010422,0.6396074122628599
35.59895020284104,140.2180072374665,160.8408266232745,34.1473833551927,138.17644986835126,0.29383140052753665,0.987390801303215,0.43948249718307353,2.24671245756552,1.4268732984862886
41.798083969903374,138.839875884341,160.12072539541495,35.991035853434866,153.51384929855158,0.2485905329829548,0.8134989511891049,0.3855464475870212,2.109989487078573,1.199045398776126
41.179926855437074,139.048609889467,154.75296966534302,29.127324604538614,137.22036388104914,0.0928328748016197,0.22221073356751642,0.17348521863636193,1.280862630915472,0.3956959522038783
43.60522494126372,138.7011928371841,161.71096672128036,24.445586081065635,146.00073577552902,0.18622629819024167,0.5218325932168812,0.3143147741845337,1.6602229232486354,0.8361473674014149
43.91133198561738,142.5194294796441,161.32267586497005,37.97119822600945,135.50893792395178,0.21427106415668118,0.5986013465740989,0.3418742647755774,1.750940062619365,0.9404756113496764
35.04030184883295,143.09007710959284,154.91711771754512,31.92532493005124,150.4850003292413,0.3988287274985404,2.0869666367225124,0.5519597378152468,3.7810124430145784,2.638926374537759
35.18876130225136,142.64979526519858,152.1222265687247,19.750206005163662,136.4402891966101,0.33193725929033224,1.3218106647355072,0.5056997533137976,2.6138250139016685,1.8275104180493047
39.110220830209265,139.50294211998903,158.4620631784944,23.118303614553763,153.86889076579723,0.348269279074555,1.514873474412641,0.5077645107606462,2.9834173958776993,2.0226379851732874
44.5407529833278,140.42588708454693,158.95963029272798,19.532545953173866,154.95902603055373,0.13046175119810993,0.35045185532672907,0.2410574186049487,1.4538107035032133,0.5915092739316777
43.35324694371332,140.94143370901844,153.1622627931725,32.442690869038884,148.54521137063048,0.25096969494276267,0.842938694655048,0.39527136944157265,2.132556921200557,1.2382100640966207
41.33951036290177,139.0938273242478,154.04378102226624,37.14283749390751,150.1799099975012,0.06871987973025928,0.16203746121832333,0.13240116485784714,1.2238371270546997,0.29443862607617044
40.263227126006356,142.40985196355436,159.14598644442447,19.002087302372328,147.4265677438229,0.0646168195728238,0.1550602312523055,0.1298919774731118,1.1937629580272089,0.28495220872541727
40.10147218870368,141.94825984288295,158.32146655328856,27.01402112697762,140.02819359498233,0.10621107097628826,0.2623494676574651,0.19781893417598512,1.3262100958650997,0.4601684018334502
44.05725174949245,140.25056721218914,159.5581240631806,19.198303768175286,144.15316146122908,0.21844882629832546,0.659547429398009,0.3629120592840637,1.8173753462454072,1.0224594886820728
35.41192568394024,141.06500628314967,157.4270363794299,26.871841160977375,154.6772635744394,0.377748794824632,1.8494302212978853,0.5358771176062647,3.451220737991565,2.38530733890415
43.21002419962737,139.6464955949494,156.60404787159587,28.612152618141565,138.48169402479428,0.3200260791913544,1.1576822357650451,0.4712708468169497,2.4565114595656503,1.628953082581995
43.53865633086687,143.028173107684,157.87932833331152,23.635960419246224,150.31964662438,0.37289135202922497,1.698457969220001,0.5343604960754029,3.1784871480850145,2.232818465295404
41.43365459735048,138.9732835376881,158.94579618228494,31.96081581454311,151.2049607375685,0.1726607001770693,0.4843481652220425,0.2939850133491962,1.647526721529619,0.7783331785712386
41.467154591248885,141.29551501600614,159.45764902883118,21.713493145389666,146.34181870371154,0.08796466028065023,0.21549136992735377,0.16958821157785303,1.270674228605966,0.3850795815052068
42.51257682050582,139.3920462760292,156.9734656079099,21.294012334169704,153.13517255876747,0.15733712767849095,0.4432991670824666,0.28070331149927386,1.5792445223205476,0.7240024785817405
40.38844558435917,138.40562842817354,153.4871675306675,19.888770212111712,143.24416051149717,0.2656756615617185,0.9106096856016938,0.4217129794316248,2.1593114986145148,1.3323226650333186
35.45561613741416,139.98761871345707,152.30005298251064,19.60650805046042,137.32370723113763,0.29573410611077333,1.0763079292648414,0.4618057229917475,2.3306509115827376,1.5381136522565888
37.822124101637705,141.21407410327524,157.79437829266263,20.69796211685371,135.5669415574687,0.3366656277001343,1.2705147772493395,0.504127161346753,2.5202267893188233,1.7746419385960923
39.704872679356995,141.37783513753567,154.6596415724858,24.300804509553416,150.2179399463174,0.2155356223173433,0.685348896586645,0.36159042732715085,1.895373452369003,1.0469393239137958
44.267539333884955,139.8396723478304,152.4854488215759,34.92967824397486,150.4537486010194,0.2984821638310988,1.1332483083858635,0.4431796613167123,2.5570855508551937,1.5764279697025758
44.43888399631751,138.63307747811007,157.33939471549172,27.806036205487803,150.19585958916952,0.38974427495092573,1.835693481637764,0.5360024909257451,3.4247853558801293,2.371695972563509
39.83605874222822,143.01791695183465,160.18998339292324,34.437758592580025,136.78274470872518,0.2631495684281209,0.8270423001801631,0.4072779784028956,2.0306580371060963,1.2343202785830587
42.37491832644187,139.58255248996747,161.04666905838988,23.37137345959707,148.56438837724946,0.21245557870282478,0.6381902399997099,0.352030421627708,1.8128837759215937,0.9902206616274178
43.557396514565845,141.39338754779516,157.18757517146972,23.070402731988978,153.20633483284684,0.1468701114935878,0.40629831711944625,0.26561453921455214,1.52965390494402,0.6719128563339984
35.40669264257945,140.00034807691205,159.07951430710153,23.510784607895207,145.12576883916807,0.23369734109595486,0.7392655580317565,0.3821988080734314,1.934243494264698,1.121464366105188
40.90952625979995,140.26930897314182,156.8808117680647,31.879814804363576,151.81623356050378,0.22883905077048444,0.7318541787308238,0.3691502796253823,1.9825372460059283,1.1010044583562062
42.63889370532438,142.32689925356686,154.42758361091262,28.568615758991385,141.78819609234466,0.24465269763341863,0.7857784786336606,0.3922547343013845,2.003235168169867,1.178033212935045
44.82995258607088,141.7707331527033,153.97380880913573,23.1567451302779,136.5245412522373,0.36645057796037334,1.5061153100950941,0.5290702370096009,2.846720916693265,2.035185547104695
38.557457365162456,141.5154060315955,152.615455425697,31.46793151091333,144.52030700932764,0.06737346237247628,0.16056511006882765,0.13252301185228885,1.211601727312044,0.2930881219211165
35.0618684065418,143.04840800441087,157.3420078647776,35.52798532162275,145.41567288609548,0.14785509086717377,0.39834553033518866,0.26136359060106457,1.5241049046621344,0.6597091209362532
40.28682364365636,139.3796094580346,153.239701652299,31.233070426891857,149.57961931704364,0.1440920792848464,0.39247980315455644,0.25658976133554934,1.5296004061568926,0.6490695644901058
36.43274816679149,140.5064595438216,157.83261419613544,36.8136569365774,146.88219961085764,0.08164215930819005,0.19484630491982388,0.15451276174758477,1.2610369701250232,0.3493590666674087
39.468739736582535,140.63928140669273,159.1530690457307,22.39654112127116,154.00985414596835,0.24285287893342494,0.8131073095071064,0.3954076314583172,2.0563773807507353,1.2085149409654237
44.719959923952665,141.9899171009905,156.3800691541807,33.908307223317316,138.29746180048963,0.3902359442300861,1.6798289215820001,0.5349366633049873,3.140238904552831,2.2147655848869876
38.621196196998724,139.79731899793444,161.8537820797014,25.174536256169983,151.11898960607255,0.21604190133688822,0.6619192333395906,0.3571817019120973,1.853172292410683,1.019100935251688
39.58705244806797,140.3366818947667,154.28163754823157,28.77963678912171,141.10808572450628,0.17486905181110962,0.49009541850532135,0.30087281666006127,1.6289122558355005,0.7909682351653826
36.46126111502096,139.1237316774672,156.20389229866765,27.868929183198208,153.81207666999882,0.30421283273274013,1.194882450575357,0.45929723480982293,2.6015450562642974,1.65417968538518
36.572742303652845,138.9521653110234,157.41241577762815,28.26033165848014,149.311614552242,0.11421989593184008,0.2930587684735998,0.21144567796923977,1.3859766313891397,0.5045044464428395
36.51987530122059,141.89601985721845,160.54479769932954,23.73184077139279,147.2981185607382,0.3821886202524136,1.7327233481752529,0.54388827747766,3.185807490117166,2.276611625652913
44.99604992759959,140.90658709200895,154.8585062584363,30.880769007409178,154.49643116476355,0.3519801603024852,1.5720956108618942,0.5021634906402057,3.1306449795018696,2.0742591015020997
37.74141017139442,139.1604370862793,157.26787852592477,35.750603982236505,148.60533010190875,0.3289925719931662,1.310851315809982,0.4730500185251969,2.771062814661236,1.7839013343351788
44.33620947304963,142.71741490256576,158.0225828358948,31.34537728046694,140.68434079739947,0.1404505231634755,0.36225764367446966,0.24840374247945302,1.4583421330877662,0.6106613861539227
37.98895384903195,142.54048013354563,153.2413442746068,28.684038051283633,141.2580027504568,0.2693784609215215,0.9271424522330106,0.4241437352750117,2.185915705278208,1.3512861875080224
35.392563996348926,141.05988429952708,154.47020775366292,34.83245710639289,138.4656137493262,0.3797393501190292,1.6631949787385503,0.5277929284606572,3.151226340961725,2.1909879071992076
38.3460537011185,139.863404337557,159.823912588711,31.748380212525042,147.3718172004475,0.11943937883544632,0.3025119401096733,0.21669077586937935,1.3960536109392434,0.5192027159790527
41.71064618630434,140.09266179871688,160.72803257819248,21.99245588034234,137.13211786034813,0.3544541119574408,1.3540635430929244,0.5154604621943613,2.6269008826177567,1.8695240052872857
41.44837128499446,138.93157718963303,158.19660522245792,18.280902032162885,149.11512806509282,0.11786537642321332,0.3062233024695973,0.22024776132655693,1.3903582975155244,0.5264710637961543
40.12246495437,139.48059481974042,159.36721886643127,32.075958237967086,140.41628467730257,0.2458172956945217,0.757520676114938,0.3853062901099746,1.9660220856989528,1.1428269662249126
38.735315833587535,140.61370280080072,158.9395482688301,30.970370173193473,150.2408133530473,0.22477161827973657,0.7044864571645836,0.36501680501801775,1.9300110227248555,1.0695032621826013
43.495044934433714,141.46944653962987,153.45747563709452,34.21410452100851,147.04470392894785,0.2750931512209574,0.9663728656574135,0.4208263863958444,2.2963694694476895,1.387199252053258
35.12098358146434,138.26507715695874,158.76017633316894,33.480940017344636,151.79856355718994,0.35725177226242527,1.5669001393096387,0.5026313186732372,3.1173945615758325,2.069531457982876
41.18695533473524,140.14223550872967,153.94903022111293,26.08308406084396,135.58766487641844,0.17546017245919426,0.483650048921267,0.30241691872014104,1.5992823780102081,0.786066967641408
44.44834688676633,141.208733722628,153.02839687975018,20.662961336844106,154.20831544279878,0.2985927047003682,1.178712962594366,0.46140213721172313,2.5546326458680686,1.6401150998060892
36.9670396713709,142.65814373681457,157.65595145035573,30.72479970056512,148.5045529402465,0.2060276152653701,0.6275743794590165,0.34475029606791663,1.8203737215511566,0.9723246755269331
44.030584611432616,142.30939672331277,156.57103877917575,21.117992087087003,136.75470920377697,0.28875373251237624,0.9847651287982159,0.4501498551282604,2.1876384443523333,1.4349149839264763
40.31820507927654,140.91793216034347,156.98550140700056,24.355094820539534,148.52579509597328,0.27090203287270925,0.9467865483594491,0.42623098928443254,2.2212991832173876,1.3730175376438816
36.42125424860144,141.7483033892713,155.09469149605712,21.175031871922688,140.955104069969,0.29529356107800186,1.0759190594361132,0.4603848032925495,2.336999509413488,1.5363038627286627
38.27059980989193,139.10556005585698,160.16222641286672,33.589646769574244,140.61018784168976,0.18071458901683612,0.4922588240386526,0.3017606350885226,1.6312890642420828,0.7940194591271752
44.21463431986423,138.2028271845765,154.54868245167108,30.257486722942627,146.92095500568308,0.2685812892341448,0.9140776660937495,0.41243395616508516,2.216300700827531,1.3265116222588347
43.790467944750944,140.52418211561147,158.6244558344796,21.39584565493297,149.93493630787748,0.2739894808974336,0.9563545130547256,0.4299954685819061,2.2241037009266944,1.3863499816366318
42.8588104668926,141.32041575796185,152.89678467008517,34.78783741576171,145.3306997173602,0.22170984206416416,0.6884005549192135,0.3582424299022476,1.921605308190476,1.0466429848214611
39.91468113908654,140.17406380527692,157.4001139610148,24.643633842625924,142.90516770734536,0.06138593424604512,0.14316939141335727,0.12125562043464036,1.180723754496221,0.2644250118479976
36.458471228778734,138.87539667070862,160.51658612932619,31.898997866206063,153.0731519264638,0.2884219400393265,1.0464322313727912,0.43591021839399957,2.400568252857446,1.4823424497667907
